"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTH CENTRAL","20","YALOBUSHA","161","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","5,345","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","ALCORN","003","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","57,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","ALCORN","003","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","1,829","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","ITAWAMBA","057","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","127,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","ITAWAMBA","057","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","4,105","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","LEE","081","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","30,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","LEE","081","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","863,000","9.6"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","LEE","081","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","64,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","LEE","081","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","1,736","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","LEE","081","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","4,405","13.2"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","LEE","081","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,080","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","PONTOTOC","115","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","402,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","PONTOTOC","115","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","3,165","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","PRENTISS","117","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","184,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","PRENTISS","117","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,832","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","TIPPAH","139","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","21,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","TIPPAH","139","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","906,000","9.6"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","TIPPAH","139","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","166,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","TIPPAH","139","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","922","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","TIPPAH","139","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","2,449","13.2"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","TIPPAH","139","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,408","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","TISHOMINGO","141","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","70,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","TISHOMINGO","141","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,683","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","UNION","145","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","78,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","UNION","145","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","1,505","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","COVINGTON","031","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","COVINGTON","031","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","582,000","9.6"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","COVINGTON","031","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","180,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","COVINGTON","031","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","COVINGTON","031","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","5,702","13.2"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","COVINGTON","031","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","6,651","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","JEFFERSON DAVIS","065","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","JEFFERSON DAVIS","065","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","376,000","9.6"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","JEFFERSON DAVIS","065","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","44,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","JEFFERSON DAVIS","065","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","JEFFERSON DAVIS","065","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","4,225","13.2"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","JEFFERSON DAVIS","065","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","1,678","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","LAMAR","073","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","54,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","LAMAR","073","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","4,170","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","LAWRENCE","077","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","LAWRENCE","077","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","665,000","9.6"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","LAWRENCE","077","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","130,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","LAWRENCE","077","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","LAWRENCE","077","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","6,159","13.2"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","LAWRENCE","077","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","6,195","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","MARION","091","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","75,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","MARION","091","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","1,181,000","9.6"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","MARION","091","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","83,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","MARION","091","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","2,410","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","MARION","091","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","6,749","13.2"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","MARION","091","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,947","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","PIKE","113","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","PIKE","113","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","668,000","9.6"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","PIKE","113","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","94,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","PIKE","113","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","PIKE","113","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","4,773","13.2"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","PIKE","113","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,946","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SIMPSON","127","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","56,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SIMPSON","127","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","340,000","9.6"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SIMPSON","127","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","77,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SIMPSON","127","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","4,275","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SIMPSON","127","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","3,868","13.2"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SIMPSON","127","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,638","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SMITH","129","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)","8,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SMITH","129","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","8,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SMITH","129","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","419,000","9.6"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SMITH","129","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","45,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SMITH","129","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)","2,651","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SMITH","129","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","2,651","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SMITH","129","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","5,819","13.2"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","SMITH","129","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","3,746","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","WALTHALL","147","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","372,000","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","WALTHALL","147","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","1,428,000","9.6"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","WALTHALL","147","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","291,000","43.4"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","WALTHALL","147","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","4,093","(L)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","WALTHALL","147","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","5,081","13.2"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","WALTHALL","147","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","4,163","34.0"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHEAST AND COASTAL","90","CLARKE","023","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHEAST AND COASTAL","90","CLARKE","023","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","159,000","9.6"
"CENSUS","2012","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHEAST AND COASTAL","90","CLARKE","023","","","00000000","","GOVT PROGRAMS","GOVT PROGRAMS, FEDERAL - RECEIPTS, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)"," (D)","(D)"
